0x000000000000d620,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_5>(void *),164,
0x000000000000d6d0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_5>(void *),4,
0x000000000000d6e0,gfl::engine::ObjectHandle<sandbox::ariizumi::AriizumiProc> gamesys::GameProcManager::RegisterCallProc<sandbox::ariizumi::AriizumiProc>(gfl::mem::MemoryResource *),524,
0x000000000000d8f0,sandbox::ariizumi::AriizumiProc * gfl::engine::ObjectFactory::Create<sandbox::ariizumi::AriizumiProc>(gfl::mem::MemoryResource *),604,
0x000000000000db50,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_5>(void const*, void *),4,
0x000000000000db60,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_5>(void *, void *),4,
0x000000000000db70,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_6>(void *),164,
0x000000000000dc20,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_6>(void *),4,
0x000000000000dc30,gfl::engine::ObjectHandle<sandbox::ariizumi::SeqTestProc> gamesys::GameProcManager::RegisterCallProc<sandbox::ariizumi::SeqTestProc>(gfl::mem::MemoryResource *),524,
0x000000000000de40,sandbox::ariizumi::SeqTestProc * gfl::engine::ObjectFactory::Create<sandbox::ariizumi::SeqTestProc>(gfl::mem::MemoryResource *),604,
0x000000000000e0a0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_6>(void const*, void *),4,
0x000000000000e0b0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_6>(void *, void *),4,
0x000000000000e0c0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_7>(void *),164,
0x000000000000e170,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_7>(void *),4,
